rerun_id,num_decoders_used,pair_id,euclidean_distance,geodesic_distance
5,1,15,4.540333271026611,9.74034188048502
5,1,16,0.3366908133029938,2.680052262551028
5,1,17,4.4168314933776855,20.350086168861253
5,1,18,3.160351514816284,5.902099119578897
5,1,19,4.641585350036621,15.586527831865428
5,1,20,5.262000560760498,17.831147722498475
5,1,21,2.3534934520721436,9.133388478282026
5,1,22,5.352375030517578,23.76317351549123
5,1,23,2.546273708343506,18.534384451133572
5,1,24,1.8061171770095825,7.462648844552422
5,2,0,5.696259021759033,26.02246648968985
5,2,1,3.6523239612579346,26.731042722264526
5,2,2,4.105678558349609,23.990584751903846
5,2,3,3.857574224472046,18.893448662003188
5,2,4,2.148411989212036,17.940683753550807
5,2,5,5.817699909210205,23.92947069767933
5,2,6,0.63885897397995,10.619637605910071
5,2,7,0.5924889445304871,10.078648847819645
5,2,8,3.745248794555664,18.34848330515657
5,2,9,3.304764986038208,21.209468468926207
5,2,10,1.801061987876892,15.701519662967737
5,2,11,0.9516856074333191,13.692949159675322
5,2,12,5.963393211364746,24.444409888657315
5,2,13,7.163039207458496,28.28075146314738
5,2,14,2.856274366378784,20.346701224828113
5,2,15,4.540333271026611,15.852437483551919
5,2,16,0.3366908133029938,9.453818656755809
5,2,17,4.4168314933776855,25.20098652195361
5,2,18,3.160351514816284,9.578359180966716
5,2,19,4.641585350036621,19.066590717582336
5,2,20,5.262000560760498,21.477177771743253
5,2,21,2.3534934520721436,11.338153562035092
5,2,22,5.352375030517578,25.774187006001032
5,2,23,2.546273708343506,21.834785160783657
5,2,24,1.8061171770095825,16.044150473125615
5,3,0,5.696259021759033,26.51261054793372
5,3,1,3.6523239612579346,26.999215573819225
5,3,2,4.105678558349609,25.686947559068667
5,3,3,3.857574224472046,21.43214104847845
5,3,4,2.148411989212036,21.846072530543463
5,3,5,5.817699909210205,26.919398056034215
5,3,6,0.63885897397995,13.988567589047829
5,3,7,0.5924889445304871,10.251564464734608
5,3,8,3.745248794555664,17.942421267962448
5,3,9,3.304764986038208,23.129200156995136
5,3,10,1.801061987876892,19.641854016340176
5,3,11,0.9516856074333191,14.25868790120825
